iso3,year,population,region,gdp_pc_ppp,gdp_pc_growth_5y_pct,gdp_growth_pct,gdp_growth_3y_avg_pct,urban_pct,urban_pct_change_5y,gfcf_pct_gdp,gfcf_pct_gdp_change_3y,coal_prod_kwh_per_capita,res_copper,res_ironore,res_gold,copper_ratio_lag1,ironore_ratio_lag1,coal_ratio_lag1,gold_ratio_lag1,copper_ratio_change_3y
ZMB,2012,14913631.0,アフリカ,3474.55253,4.43868,7.59738,7.82162,40.76986,2.36637,23.87785,-2.01688,43.24903,3,0,0,1.20469,1.38751,1.37783,1.34456,0.17972
ZMB,2013,15399000.0,アフリカ,3535.22449,3.98249,5.05754,6.07472,41.16823,2.20526,25.8004,-0.09433,82.01831,3,0,0,1.09453,1.07071,1.10076,1.44162,0.28549
ZMB,2014,15895320.0,アフリカ,3585.57749,3.18149,4.69328,5.78273,41.56347,2.07264,31.03771,3.06301,71.84505,3,0,0,1.0124,1.13223,0.96977,1.22371,-0.12941
ZMB,2015,16399092.0,アフリカ,3576.92545,1.83223,2.92038,4.22373,41.95551,1.99962,38.45314,14.57528,45.24641,3,0,0,0.96072,0.82277,0.81612,1.11238,-0.24397
ZMB,2016,16914428.0,アフリカ,3598.17166,1.52674,3.7551,3.78959,42.34425,1.9758,36.42059,10.62019,53.56374,3,0,0,0.85313,0.52433,0.75819,1.12856,-0.24139
ZMB,2017,17441328.0,アフリカ,3612.50598,0.78176,3.52586,3.40045,42.7296,1.95974,38.80726,7.76955,51.94559,3,0,0,0.78449,0.57025,0.88539,1.26368,-0.22791
ZMB,2018,17973574.0,アフリカ,3646.95966,0.62428,4.03449,3.77182,43.11147,1.94325,35.0576,-3.39554,50.40734,3,0,0,0.96103,0.67769,1.1461,1.23037,0.0003
ZMB,2019,18513839.0,アフリカ,3591.56419,0.03337,1.44131,3.00055,43.48979,1.92631,35.75662,-0.66397,48.93637,3,0,0,0.97148,0.62902,1.32368,1.18565,0.11835
ZMB,2020,19059394.0,アフリカ,3391.59541,-1.05842,-2.78506,0.89691,43.86445,1.90894,29.82285,-8.98441,47.53561,3,0,0,0.91557,0.86593,0.98615,1.33219,0.13108
ZMB,2021,19603610.0,アフリカ,3503.03491,-0.53449,6.23492,1.63039,44.23537,1.89113,28.5105,-6.5471,46.21598,3,0,0,0.95557,1.02204,0.78212,1.72043,-0.00546
ZMB,2022,20152935.0,アフリカ,3585.12379,-0.15206,5.21122,2.88703,44.59885,1.86925,25.10433,-10.65229,44.95623,3,0,0,1.29046,1.35721,1.58942,1.56532,0.31898
ZMB,2023,20723967.0,アフリカ,3673.4842,0.14504,5.36794,5.6047,45.02859,1.91711,26.43741,-3.38544,43.7175,3,0,0,1.13832,0.94858,3.69899,1.45875,0.22275
ZMB,2024,21314962.0,アフリカ,3708.06904,0.64051,3.82005,4.79974,45.47038,1.9806,21.60322,-6.90728,42.50535,3,0,0,1.12756,0.97062,1.9068,1.62052,0.17199
ZMB,2025,21922810.67913,アフリカ,3742.25646,1.98725,3.75773,4.31524,45.91715,2.0527,21.60322,-3.50111,41.32682,3,0,0,1.20363,0.87236,1.48992,1.97355,-0.08683
