scenario_id,iso3,year,population,region,gdp_pc_ppp,gdp_pc_growth_5y_pct,gdp_growth_pct,gdp_growth_3y_avg_pct,urban_pct,urban_pct_change_5y,gfcf_pct_gdp,gfcf_pct_gdp_change_3y,coal_prod_kwh_per_capita,res_copper,res_ironore,res_gold,copper_ratio_lag1,ironore_ratio_lag1,coal_ratio_lag1,gold_ratio_lag1,copper_ratio_change_3y
S2_NETZERO,BRA,2045,216155938.6275,中南米,39349.929,3.39156,3.3749,3.42277,91.5282,0.3242,20.555,0.3635,28.93652,1,3,1,2.07559,0.7485,0.44389,2.82044,0.1482
S2_NETZERO,BRA,2046,216324487.8419,中南米,40628.0504,3.34294,3.3286,3.3753,91.5751,0.292,20.6654,0.3471,26.31186,1,3,1,2.12748,0.74625,0.4217,2.82044,0.1519
S2_NETZERO,BRA,2047,216493168.4838,中南米,41929.341,3.29549,3.2834,3.32897,91.6173,0.263,20.7709,0.3315,23.925,1,3,1,2.18067,0.74401,0.40061,2.82044,0.1557
S2_NETZERO,BRA,2048,216661980.6558,中南米,43253.8369,3.24919,3.2393,3.28377,91.6553,0.2369,20.8715,0.3165,21.75462,1,3,1,2.23518,0.74178,0.38058,2.82044,0.15959
S2_NETZERO,BRA,2049,216830924.4603,中南米,44601.5758,3.20401,3.1963,3.23967,91.6895,0.2133,20.9676,0.3022,19.78131,1,3,1,2.29106,0.73956,0.36155,2.82044,0.16358
S2_NETZERO,BRA,2050,217000000.0,中南米,45972.598,3.15993,3.1543,3.19663,91.7203,0.1921,21.0594,0.2885,17.9871,1,3,1,2.34834,0.73734,0.34347,2.82044,0.16767
S2_NETZERO,CAN,2026,40311123.1557,北米,57904.5463,0.31712,0.3122,1.36705,83.1343,0.95637,22.9067,-0.13369,7405.99558,1,1,2,1.29834,0.79247,1.17632,2.82044,0.16002
S2_NETZERO,CAN,2027,40496365.6662,北米,57935.4043,-0.22211,0.5131,0.856,83.3855,1.03541,22.911,0.00084,6929.79223,1,1,2,1.3308,0.79009,1.11751,2.82044,0.20324
S2_NETZERO,CAN,2028,40682459.4253,北米,58085.6892,-0.00093,0.7201,0.51513,83.6296,1.10454,22.915,0.01267,6484.20729,1,1,2,1.36407,0.78772,1.06163,2.82044,0.16044
S2_NETZERO,CAN,2029,40869408.3448,北米,58358.772,0.28505,0.9318,0.72167,83.8668,1.16654,22.9188,0.0121,6067.27403,1,1,2,1.39817,0.78536,1.00855,2.82044,0.09983
S2_NETZERO,CAN,2030,41057216.3544,北米,58757.8913,0.26359,1.1466,0.93283,84.0973,1.2216,22.9225,0.0115,5677.14815,1,1,2,1.43312,0.783,0.95812,2.82044,0.10233
S2_NETZERO,CAN,2031,41245887.4019,北米,59286.1793,0.47272,1.3628,1.14707,84.3212,1.1869,22.926,0.011,5312.1078,1,1,2,1.46895,0.78065,0.91022,2.82044,0.10488
S2_NETZERO,CAN,2032,41435425.4532,北米,59946.6787,0.68487,1.5787,1.3627,84.5388,1.1533,22.9293,0.0105,4970.54146,1,1,2,1.50568,0.77831,0.86471,2.82044,0.10751
S2_NETZERO,CAN,2033,41625834.4925,北米,60742.3508,0.89845,1.7929,1.57813,84.7502,1.1206,22.9325,0.01,4650.93619,1,1,2,1.54332,0.77598,0.82147,2.82044,0.11019
S2_NETZERO,CAN,2034,41817118.5223,北米,61676.0732,1.11186,2.0038,1.7918,84.9557,1.0889,22.9356,0.0096,4351.88044,1,1,2,1.5819,0.77365,0.7804,2.82044,0.11295
S2_NETZERO,CAN,2035,42009281.5634,北米,62750.6283,1.32354,2.2098,2.00217,85.1553,1.058,22.9385,0.0092,4072.05726,1,1,2,1.62145,0.77133,0.74138,2.82044,0.11577
S2_NETZERO,CAN,2036,42202327.6552,北米,63838.6187,1.49064,2.2013,2.1383,85.3492,1.028,22.9412,0.0087,3688.62119,1,1,2,1.66198,0.76901,0.70431,2.82044,0.11867
S2_NETZERO,CAN,2037,42396260.8556,北米,64940.2274,1.61311,2.1931,2.2014,85.5377,0.9989,22.9439,0.0083,3341.28994,1,1,2,1.70353,0.76671,0.66909,2.82044,0.12163
S2_NETZERO,CAN,2038,42591085.241,北米,66055.6406,1.69127,2.185,2.19313,85.7208,0.9706,22.9464,0.0079,3026.66624,1,1,2,1.74612,0.76441,0.63564,2.82044,0.12467
S2_NETZERO,CAN,2039,42786804.9069,北米,67185.0478,1.72582,2.1772,2.1851,85.8988,0.9431,22.9489,0.0077,2741.66768,1,1,2,1.78977,0.76211,0.60386,2.82044,0.12779
S2_NETZERO,CAN,2040,42983423.9672,北米,68328.6419,1.7178,2.1695,2.17723,86.0717,0.9164,22.9512,0.0073,2483.50388,1,1,2,1.83452,0.75983,0.57366,2.82044,0.13099
S2_NETZERO,CAN,2041,43180946.5551,北米,69486.6191,1.70997,2.162,2.16957,86.2396,0.8904,22.9534,0.007,2249.65194,1,1,2,1.88038,0.75755,0.54498,2.82044,0.13426
S2_NETZERO,CAN,2042,43379376.8224,北米,70659.179,1.70234,2.1547,2.16207,86.4029,0.8652,22.9555,0.0066,2037.81858,1,1,2,1.92739,0.75528,0.51773,2.82044,0.13762
S2_NETZERO,CAN,2043,43578718.9404,北米,71846.5247,1.6949,2.1476,2.15477,86.5615,0.8407,22.9575,0.0063,1845.93311,1,1,2,1.97558,0.75301,0.49184,2.82044,0.14106
S2_NETZERO,CAN,2044,43778977.0991,北米,73048.8625,1.68764,2.1407,2.14767,86.7156,0.8168,22.9594,0.006,1672.11536,1,1,2,2.02497,0.75075,0.46725,2.82044,0.14458
S2_NETZERO,CAN,2045,43980155.5082,北米,74266.4025,1.68056,2.1339,2.14073,86.8653,0.7936,22.9612,0.0057,1514.66268,1,1,2,2.07559,0.7485,0.44389,2.82044,0.1482
S2_NETZERO,CAN,2046,44182258.3964,北米,75499.358,1.67365,2.1273,2.13397,87.0108,0.7712,22.963,0.0055,1372.03942,1,1,2,2.12748,0.74625,0.4217,2.82044,0.1519
S2_NETZERO,CAN,2047,44385290.0121,北米,76747.9459,1.66691,2.1209,2.12737,87.1522,0.7493,22.9647,0.0053,1242.84419,1,1,2,2.18067,0.74401,0.40061,2.82044,0.1557
S2_NETZERO,CAN,2048,44589254.6231,北米,78012.3868,1.66034,2.1146,2.12093,87.2896,0.7281,22.9663,0.0051,1125.81384,1,1,2,2.23518,0.74178,0.38058,2.82044,0.15959
S2_NETZERO,CAN,2049,44794156.5166,北米,79292.9045,1.65393,2.1085,2.11467,87.4231,0.7075,22.9678,0.0048,1019.80489,1,1,2,2.29106,0.73956,0.36155,2.82044,0.16358
S2_NETZERO,CAN,2050,45000000.0,北米,80589.7269,1.64768,2.1025,2.10853,87.5528,0.6875,22.9692,0.0045,923.77778,1,1,2,2.34834,0.73734,0.34347,2.82044,0.16767
S2_NETZERO,CHL,2026,19885134.2966,中南米,31363.2258,1.5046,1.7484,2.33759,89.4399,0.97385,24.0379,-0.35963,638.82898,3,1,0,1.29834,0.79247,1.17632,2.82044,0.16002
S2_NETZERO,CHL,2027,19910381.6081,中南米,31924.4797,1.55061,1.9188,2.04215,89.678,1.03846,23.991,0.3337,599.73737,3,1,0,1.3308,0.79009,1.11751,2.82044,0.20324
S2_NETZERO,CHL,2028,19935660.9749,中南米,32549.3432,1.91753,2.0868,1.918,89.8941,1.07824,23.9463,-0.14067,563.03626,3,1,0,1.36407,0.78772,1.06163,2.82044,0.16044
S2_NETZERO,CHL,2029,19960972.4379,中南米,33239.8915,1.89109,2.2512,2.0856,90.09,1.09491,23.9035,-0.1344,528.58146,3,1,0,1.39817,0.78536,1.00855,2.82044,0.09983
S2_NETZERO,CHL,2030,19986316.0378,中南米,33998.0987,1.95349,2.4109,2.24963,90.2677,1.09042,23.8627,-0.1283,496.23953,3,1,0,1.43312,0.783,0.95812,2.82044,0.10233
S2_NETZERO,CHL,2031,20011691.8154,中南米,34825.8174,2.11655,2.5647,2.40893,90.4288,0.9889,23.8238,-0.1225,465.87266,3,1,0,1.46895,0.78065,0.91022,2.82044,0.10488
S2_NETZERO,CHL,2032,20037099.8116,中南米,35724.7548,2.27491,2.7115,2.56237,90.575,0.897,23.7866,-0.1169,437.36369,3,1,0,1.50568,0.77831,0.86471,2.82044,0.10751
S2_NETZERO,CHL,2033,20062540.0672,中南米,36696.4457,2.42745,2.8504,2.70887,90.7075,0.8134,23.751,-0.1117,410.60105,3,1,0,1.54332,0.77598,0.82147,2.82044,0.11019
S2_NETZERO,CHL,2034,20088012.6232,中南米,37742.2229,2.57312,2.9804,2.84743,90.8278,0.7378,23.7171,-0.1067,385.47865,3,1,0,1.5819,0.77365,0.7804,2.82044,0.11295
S2_NETZERO,CHL,2035,20113517.5206,中南米,38863.1848,2.71095,3.1008,2.9772,90.9368,0.6691,23.6847,-0.1019,361.88598,3,1,0,1.62145,0.77133,0.74138,2.82044,0.11577
S2_NETZERO,CHL,2036,20139054.8005,中南米,40002.5115,2.81043,3.0623,3.04783,91.0357,0.6069,23.6538,-0.0972,328.89826,3,1,0,1.66198,0.76901,0.70431,2.82044,0.11867
S2_NETZERO,CHL,2037,20164624.5041,中南米,41160.2462,2.87308,3.0248,3.06263,91.1254,0.5504,23.6243,-0.0928,298.91953,3,1,0,1.70353,0.76671,0.66909,2.82044,0.12163
S2_NETZERO,CHL,2038,20190226.6724,中南米,42336.4355,2.90064,2.9882,3.0251,91.2068,0.4993,23.5961,-0.0886,271.67105,3,1,0,1.74612,0.76441,0.63564,2.82044,0.12467
S2_NETZERO,CHL,2039,20215861.3466,中南米,43531.1295,2.89505,2.9525,2.9885,91.2806,0.4528,23.5692,-0.0846,246.91008,3,1,0,1.78977,0.76211,0.60386,2.82044,0.12779
S2_NETZERO,CHL,2040,20241528.5682,中南米,44744.382,2.85846,2.9176,2.95277,91.3475,0.4107,23.5435,-0.0808,224.40005,3,1,0,1.83452,0.75983,0.57366,2.82044,0.13099
S2_NETZERO,CHL,2041,20267228.3783,中南米,45976.2508,2.82276,2.8836,2.9179,91.4082,0.3725,23.5189,-0.0772,203.94501,3,1,0,1.88038,0.75755,0.54498,2.82044,0.13426
S2_NETZERO,CHL,2042,20292960.8184,中南米,47226.7977,2.78793,2.8504,2.88387,91.4633,0.3379,23.4955,-0.0737,185.35491,3,1,0,1.92739,0.75528,0.51773,2.82044,0.13762
S2_NETZERO,CHL,2043,20318725.9298,中南米,48496.089,2.75394,2.818,2.85067,91.5132,0.3064,23.4731,-0.0704,168.46037,3,1,0,1.97558,0.75301,0.49184,2.82044,0.14106
S2_NETZERO,CHL,2044,20344523.7542,中南米,49784.1954,2.72078,2.7864,2.81827,91.5585,0.2779,23.4518,-0.0671,153.10263,3,1,0,2.02497,0.75075,0.46725,2.82044,0.14458
S2_NETZERO,CHL,2045,20370354.3329,中南米,51091.1922,2.68843,2.7556,2.78667,91.5996,0.2521,23.4314,-0.0641,139.14829,3,1,0,2.07559,0.7485,0.44389,2.82044,0.1482
S2_NETZERO,CHL,2046,20396217.7076,中南米,52417.1597,2.65686,2.7256,2.75587,91.6368,0.2286,23.4119,-0.0612,126.46462,3,1,0,2.12748,0.74625,0.4217,2.82044,0.1519
S2_NETZERO,CHL,2047,20422113.92,中南米,53762.1831,2.62607,2.6962,2.7258,91.6706,0.2073,23.3933,-0.0585,114.93423,3,1,0,2.18067,0.74401,0.40061,2.82044,0.1557
S2_NETZERO,CHL,2048,20448043.0116,中南米,55126.3527,2.59602,2.6676,2.69647,91.7012,0.188,23.3755,-0.0559,104.45987,3,1,0,2.23518,0.74178,0.38058,2.82044,0.15959
S2_NETZERO,CHL,2049,20474005.0244,中南米,56509.7641,2.5667,2.6397,2.66783,91.729,0.1705,23.3586,-0.0533,94.9399,3,1,0,2.29106,0.73956,0.36155,2.82044,0.16358
S2_NETZERO,CHL,2050,20500000.0,中南米,57912.5181,2.5381,2.6124,2.6399,91.7542,0.1546,23.3424,-0.0509,86.28293,3,1,0,2.34834,0.73734,0.34347,2.82044,0.16767
S2_NETZERO,CHN,2026,1409495966.4584,中国,26333.1996,4.78701,4.5636,4.82728,67.7391,3.01802,38.998,-1.45643,17502.93877,1,2,1,1.29834,0.79247,1.17632,2.82044,0.16002
S2_NETZERO,CHN,2027,1402926601.7208,中国,27607.3521,5.1284,4.3499,4.62448,69.0308,3.81316,38.3807,-1.27123,16529.80439,1,2,1,1.3308,0.79009,1.11751,2.82044,0.20324
S2_NETZERO,CHN,2028,1396387855.4128,中国,28879.4235,4.9449,4.1202,4.34457,70.2258,4.69566,37.7981,-1.85383,15610.7747,1,2,1,1.36407,0.78772,1.06163,2.82044,0.16044
S2_NETZERO,CHN,2029,1389879584.8283,中国,30139.2612,4.79966,3.876,4.11537,71.3313,5.4366,37.2481,-1.7499,14742.84148,1,2,1,1.39817,0.78536,1.00855,2.82044,0.09983
S2_NETZERO,CHN,2030,1383401647.9265,中国,31376.3114,4.59275,3.6192,3.8718,72.3542,6.01121,36.7291,-1.6516,13923.16391,1,2,1,1.43312,0.783,0.95812,2.82044,0.10233
S2_NETZERO,CHN,2031,1376953903.3283,中国,32579.845,4.34919,3.3518,3.61567,73.3005,5.5614,36.2392,-1.5589,13149.05913,1,2,1,1.46895,0.78065,0.91022,2.82044,0.10488
S2_NETZERO,CHN,2032,1370536210.3138,中国,33739.2053,4.09312,3.0759,3.34897,74.176,5.1452,35.7767,-1.4714,12417.99324,1,2,1,1.50568,0.77831,0.86471,2.82044,0.10751
S2_NETZERO,CHN,2033,1364148428.8189,中国,34844.0684,3.82646,2.7934,3.0737,74.986,4.7602,35.3403,-1.3888,11727.57338,1,2,1,1.54332,0.77598,0.82147,2.82044,0.11019
S2_NETZERO,CHN,2034,1357790419.4323,中国,35884.7053,3.55125,2.5066,2.79197,75.7353,4.404,34.9283,-1.3109,11075.53978,1,2,1,1.5819,0.77365,0.7804,2.82044,0.11295
S2_NETZERO,CHN,2035,1351462043.3923,中国,36852.2353,3.26958,2.2176,2.50587,76.4286,4.0744,34.5394,-1.2373,10459.75813,1,2,1,1.62145,0.77133,0.74138,2.82044,0.11577
S2_NETZERO,CHN,2036,1345163162.5843,中国,37834.1493,3.03553,2.186,2.3034,77.07,3.7695,34.1724,-1.1679,9562.95077,1,2,1,1.66198,0.76901,0.70431,2.82044,0.11867
S2_NETZERO,CHN,2037,1338893639.5371,中国,38830.5042,2.85079,2.1551,2.18623,77.6634,3.4874,33.826,-1.1023,8743.03466,1,2,1,1.70353,0.76671,0.66909,2.82044,0.12163
S2_NETZERO,CHN,2038,1332653337.4204,中国,39841.3604,2.7167,2.125,2.15537,78.2124,3.2264,33.499,-1.0404,7993.41719,1,2,1,1.74612,0.76441,0.63564,2.82044,0.12467
S2_NETZERO,CHN,2039,1326442120.0415,中国,40866.7819,2.63423,2.0957,2.12527,78.7204,2.9851,33.1903,-0.9821,7308.07101,1,2,1,1.78977,0.76211,0.60386,2.82044,0.12779
S2_NETZERO,CHN,2040,1320259851.8426,中国,41906.8368,2.60398,2.067,2.0959,79.1903,2.7617,32.899,-0.927,6681.48561,1,2,1,1.83452,0.75983,0.57366,2.82044,0.13099
S2_NETZERO,CHN,2041,1314106397.8976,中国,42961.5972,2.57447,2.0391,2.06727,79.625,2.555,32.6241,-0.8749,6108.62295,1,2,1,1.88038,0.75755,0.54498,2.82044,0.13426
S2_NETZERO,CHN,2042,1307981623.9094,中国,44031.1392,2.54568,2.0118,2.0393,80.0272,2.3638,32.3645,-0.8258,5584.87678,1,2,1,1.92739,0.75528,0.51773,2.82044,0.13762
S2_NETZERO,CHN,2043,1301885396.2067,中国,45115.5432,2.51759,1.9853,2.01207,80.3994,2.187,32.1196,-0.7794,5106.03608,1,2,1,1.97558,0.75301,0.49184,2.82044,0.14106
S2_NETZERO,CHN,2044,1295817581.7412,中国,46214.8937,2.49019,1.9593,1.98547,80.7436,2.0232,31.8884,-0.7357,4668.25052,1,2,1,2.02497,0.75075,0.46725,2.82044,0.14458
S2_NETZERO,CHN,2045,1289778048.0849,中国,47329.2796,2.46346,1.934,1.95953,81.0621,1.8718,31.6701,-0.6944,4268.00023,1,2,1,2.07559,0.7485,0.44389,2.82044,0.1482
S2_NETZERO,CHN,2046,1283766663.4267,中国,48458.7944,2.43737,1.9093,1.9342,81.3568,1.7318,31.4641,-0.6555,3902.06697,1,2,1,2.12748,0.74625,0.4217,2.82044,0.1519
S2_NETZERO,CHN,2047,1277783296.5702,中国,49603.5359,2.41193,1.8852,1.9095,81.6294,1.6022,31.2697,-0.6187,3567.50829,1,2,1,2.18067,0.74401,0.40061,2.82044,0.1557
S2_NETZERO,CHN,2048,1271827816.9303,中国,50763.6065,2.3871,1.8617,1.8854,81.8817,1.4823,31.0862,-0.5839,3261.63435,1,2,1,2.23518,0.74178,0.38058,2.82044,0.15959
S2_NETZERO,CHN,2049,1265900094.5304,中国,51939.1132,2.36288,1.8388,1.8619,82.115,1.3714,30.913,-0.5511,2981.98572,1,2,1,2.29106,0.73956,0.36155,2.82044,0.16358
S2_NETZERO,CHN,2050,1260000000.0,中国,53130.1678,2.33926,1.8164,1.83897,82.3309,1.2688,30.7495,-0.5202,2726.31373,1,2,1,2.34834,0.73734,0.34347,2.82044,0.16767
S2_NETZERO,COD,2026,115635775.6354,アフリカ,1700.6832,3.93246,6.1974,6.01972,45.7159,2.08683,28.5288,-5.54675,0.50417,3,0,1,1.29834,0.79247,1.17632,2.82044,0.16002
S2_NETZERO,COD,2027,118461241.3452,アフリカ,1764.5472,3.519,6.2904,6.08235,46.3092,2.30591,28.2791,-3.10554,0.4626,3,0,1,1.3308,0.79009,1.11751,2.82044,0.20324
S2_NETZERO,COD,2028,121355745.0013,アフリカ,1832.4117,3.28008,6.3834,6.2904,46.8935,2.51803,28.0407,-0.74959,0.42437,3,0,1,1.36407,0.78772,1.06163,2.82044,0.16044
S2_NETZERO,COD,2029,124320973.4896,アフリカ,1904.5501,3.52417,6.4764,6.3834,47.469,2.72342,27.8131,-0.7157,0.38931,3,0,1,1.39817,0.78536,1.00855,2.82044,0.09983
S2_NETZERO,COD,2030,127358654.9137,アフリカ,1981.2578,3.84592,6.5694,6.4764,48.0358,2.92224,27.5958,-0.6833,0.35726,3,0,1,1.43312,0.783,0.95812,2.82044,0.10233
S2_NETZERO,COD,2031,130470559.6017,アフリカ,2062.8539,3.93672,6.6624,6.5694,48.5941,2.8782,27.3882,-0.6525,0.32804,3,0,1,1.46895,0.78065,0.91022,2.82044,0.10488
S2_NETZERO,COD,2032,133658501.1385,アフリカ,2149.6836,4.02752,6.7555,6.66243,49.1439,2.8347,27.1901,-0.623,0.30077,3,0,1,1.50568,0.77831,0.86471,2.82044,0.10751
S2_NETZERO,COD,2033,136924337.4224,アフリカ,2242.12,4.11832,6.8485,6.75547,49.6854,2.7919,27.0008,-0.595,0.27606,3,0,1,1.54332,0.77598,0.82147,2.82044,0.11019
S2_NETZERO,COD,2034,140269971.7479,アフリカ,2338.5311,4.19099,6.8485,6.8175,50.2187,2.7497,26.8202,-0.568,0.25308,3,0,1,1.5819,0.77365,0.7804,2.82044,0.11295
S2_NETZERO,COD,2035,143697353.9149,アフリカ,2439.088,4.2455,6.8485,6.8485,50.744,2.7082,26.6477,-0.5424,0.23243,3,0,1,1.62145,0.77133,0.74138,2.82044,0.11577
S2_NETZERO,COD,2036,147208481.3652,アフリカ,2543.9688,4.28183,6.8485,6.8485,51.2613,2.6672,26.4829,-0.5179,0.20651,3,0,1,1.66198,0.76901,0.70431,2.82044,0.11867
S2_NETZERO,COD,2037,150805400.3464,アフリカ,2653.3594,4.3,6.8485,6.8485,51.7708,2.6269,26.3256,-0.4946,0.18368,3,0,1,1.70353,0.76671,0.66909,2.82044,0.12163
S2_NETZERO,COD,2038,154490207.1044,アフリカ,2767.4539,4.3,6.8485,6.8485,52.2727,2.5873,26.1755,-0.4722,0.16312,3,0,1,1.74612,0.76441,0.63564,2.82044,0.12467
S2_NETZERO,COD,2039,158265049.1052,アフリカ,2886.4544,4.3,6.8485,6.8485,52.7669,2.5482,26.0321,-0.4508,0.14469,3,0,1,1.78977,0.76211,0.60386,2.82044,0.12779
S2_NETZERO,COD,2040,162132126.2865,アフリカ,3010.5719,4.3,6.8485,6.8485,53.2537,2.5097,25.8951,-0.4305,0.12829,3,0,1,1.83452,0.75983,0.57366,2.82044,0.13099
S2_NETZERO,COD,2041,166093692.3395,アフリカ,3140.0265,4.3,6.8485,6.8485,53.7332,2.4719,25.7644,-0.4111,0.11439,3,0,1,1.88038,0.75755,0.54498,2.82044,0.13426
S2_NETZERO,COD,2042,170152056.0227,アフリカ,3275.0477,4.3,6.8485,6.8485,54.2054,2.4346,25.6396,-0.3925,0.10167,3,0,1,1.92739,0.75528,0.51773,2.82044,0.13762
S2_NETZERO,COD,2043,174309582.507,アフリカ,3415.8747,4.3,6.8485,6.8485,54.6704,2.3977,25.5204,-0.3747,0.09007,3,0,1,1.97558,0.75301,0.49184,2.82044,0.14106
S2_NETZERO,COD,2044,178568694.7545,アフリカ,3562.7573,4.3,6.8485,6.8485,55.1285,2.3616,25.4066,-0.3578,0.08008,3,0,1,2.02497,0.75075,0.46725,2.82044,0.14458
S2_NETZERO,COD,2045,182931874.9303,アフリカ,3715.9559,4.3,6.8485,6.8485,55.5796,2.3259,25.2979,-0.3417,0.07106,3,0,1,2.07559,0.7485,0.44389,2.82044,0.1482
S2_NETZERO,COD,2046,187401665.8493,アフリカ,3875.742,4.3,6.8485,6.8485,56.0239,2.2907,25.1941,-0.3263,0.06297,3,0,1,2.12748,0.74625,0.4217,2.82044,0.1519
S2_NETZERO,COD,2047,191980672.4578,アフリカ,4042.3989,4.3,6.8485,6.8485,56.4615,2.2561,25.095,-0.3116,0.05626,3,0,1,2.18067,0.74401,0.40061,2.82044,0.1557
S2_NETZERO,COD,2048,196671563.3519,アフリカ,4216.2221,4.3,6.8485,6.8485,56.8925,2.2221,25.0004,-0.2975,0.04983,3,0,1,2.23518,0.74178,0.38058,2.82044,0.15959
S2_NETZERO,COD,2049,201477072.3329,アフリカ,4397.5196,4.3,6.8485,6.8485,57.317,2.1885,24.9101,-0.284,0.04417,3,0,1,2.29106,0.73956,0.36155,2.82044,0.16358
S2_NETZERO,COD,2050,206400000.0,アフリカ,4586.6129,4.3,6.8485,6.8485,57.7351,2.1555,24.8238,-0.2712,0.03924,3,0,1,2.34834,0.73734,0.34347,2.82044,0.16767
S2_NETZERO,COL,2026,53400462.0896,中南米,18958.402,1.75012,0.9097,1.68167,79.0409,1.20694,16.3258,-0.09828,7417.67926,0,0,1,1.29834,0.79247,1.17632,2.82044,0.16002
S2_NETZERO,COL,2027,53375307.0345,中南米,19212.8629,0.80408,1.2945,1.61541,79.294,1.24754,16.6272,0.41075,6975.90554,0,0,1,1.3308,0.79009,1.11751,2.82044,0.20324
S2_NETZERO,COL,2028,53350163.829,中南米,19544.5776,1.20697,1.6786,1.29427,79.5422,1.26663,16.915,0.90487,6560.44096,0,0,1,1.36407,0.78772,1.06163,2.82044,0.16044
S2_NETZERO,COL,2029,53325032.4676,中南米,19956.4483,1.54712,2.0592,1.67743,79.7855,1.26442,17.1898,0.864,6169.72151,0,0,1,1.39817,0.78536,1.00855,2.82044,0.09983
S2_NETZERO,COL,2030,53299912.9447,中南米,20451.7432,1.7216,2.4336,2.05713,80.024,1.24121,17.4521,0.8249,5802.27026,0,0,1,1.43312,0.783,0.95812,2.82044,0.10233
S2_NETZERO,COL,2031,53274805.2547,中南米,21034.0963,2.09969,2.799,2.4306,80.2579,1.217,17.7027,0.7877,5456.70507,0,0,1,1.46895,0.78065,0.91022,2.82044,0.10488
S2_NETZERO,COL,2032,53249709.392,中南米,21707.4992,2.47161,3.1529,2.79517,80.4872,1.1932,17.9419,0.7521,5131.72002,0,0,1,1.50568,0.77831,0.86471,2.82044,0.10751
S2_NETZERO,COL,2033,53224625.3511,中南米,22476.2823,2.83469,3.4928,3.14823,80.7121,1.1699,18.1703,0.7182,4826.09127,0,0,1,1.54332,0.77598,0.82147,2.82044,0.11019
S2_NETZERO,COL,2034,53199553.1264,中南米,23345.0853,3.1864,3.8165,3.4874,80.9325,1.147,18.3884,0.6857,4538.66406,0,0,1,1.5819,0.77365,0.7804,2.82044,0.11295
S2_NETZERO,COL,2035,53174492.7123,中南米,24318.8158,3.52433,4.122,3.81043,81.1487,1.1247,18.5967,0.6548,4268.35478,0,0,1,1.62145,0.77133,0.74138,2.82044,0.11577
S2_NETZERO,COL,2036,53149444.1033,中南米,25316.7694,3.77599,4.0546,3.9977,81.3606,1.1027,18.7955,0.6252,3886.03312,0,0,1,1.66198,0.76901,0.70431,2.82044,0.11867
S2_NETZERO,COL,2037,53124407.2938,中南米,26339.0209,3.94365,3.9888,4.05513,81.5684,1.0812,18.9854,0.597,3537.95571,0,0,1,1.70353,0.76671,0.66909,2.82044,0.12163
S2_NETZERO,COL,2038,53099382.2783,中南米,27385.6385,4.03026,3.9247,3.98937,81.7721,1.06,19.1667,0.57,3221.05819,0,0,1,1.74612,0.76441,0.63564,2.82044,0.12467
S2_NETZERO,COL,2039,53074369.0511,中南米,28456.6849,4.03938,3.862,3.92517,81.9719,1.0394,19.3398,0.5443,2932.54358,0,0,1,1.78977,0.76211,0.60386,2.82044,0.12779
S2_NETZERO,COL,2040,53049367.6068,中南米,29552.2174,3.97514,3.8009,3.86253,82.1677,1.019,19.5051,0.5197,2669.87349,0,0,1,1.83452,0.75983,0.57366,2.82044,0.13099
S2_NETZERO,COL,2041,53024377.9398,中南米,30672.2886,3.91245,3.7413,3.8014,82.3597,0.9991,19.6629,0.4962,2430.72913,0,0,1,1.88038,0.75755,0.54498,2.82044,0.13426
S2_NETZERO,COL,2042,52999400.0445,中南米,31816.9471,3.85126,3.683,3.74173,82.548,0.9796,19.8136,0.4738,2213.00618,0,0,1,1.92739,0.75528,0.51773,2.82044,0.13762
S2_NETZERO,COL,2043,52974433.9154,中南米,32986.2379,3.79155,3.6262,3.6835,82.7326,0.9605,19.9575,0.4524,2014.7851,0,0,1,1.97558,0.75301,0.49184,2.82044,0.14106
S2_NETZERO,COL,2044,52949479.5469,中南米,34180.203,3.73327,3.5708,3.62667,82.9136,0.9417,20.0949,0.432,1834.31831,0,0,1,2.02497,0.75075,0.46725,2.82044,0.14458
S2_NETZERO,COL,2045,52924536.9336,中南米,35398.8818,3.6764,3.5167,3.57123,83.0911,0.9234,20.2261,0.4125,1670.01556,0,0,1,2.07559,0.7485,0.44389,2.82044,0.1482
S2_NETZERO,COL,2046,52899606.0699,中南米,36642.3119,3.62089,3.4639,3.51713,83.265,0.9053,20.3513,0.3938,1520.43098,0,0,1,2.12748,0.74625,0.4217,2.82044,0.1519
S2_NETZERO,COL,2047,52874686.9502,中南米,37910.5295,3.56673,3.4123,3.4643,83.4356,0.8876,20.4709,0.376,1384.2446,0,0,1,2.18067,0.74401,0.40061,2.82044,0.1557
S2_NETZERO,COL,2048,52849779.569,中南米,39203.5699,3.51387,3.3621,3.41277,83.6029,0.8703,20.5852,0.3591,1260.25502,0,0,1,2.23518,0.74178,0.38058,2.82044,0.15959
S2_NETZERO,COL,2049,52824883.9208,中南米,40521.4678,3.46229,3.313,3.36247,83.7669,0.8533,20.6942,0.3429,1147.37403,0,0,1,2.29106,0.73956,0.36155,2.82044,0.16358
S2_NETZERO,COL,2050,52800000.0,中南米,41864.2582,3.41196,3.2651,3.3134,83.9277,0.8366,20.7983,0.3274,1044.60227,0,0,1,2.34834,0.73734,0.34347,2.82044,0.16767
S2_NETZERO,DEU,2026,83908155.1082,欧州,62628.3448,-0.00078,-0.509,-0.25509,82.3675,0.73491,20.4339,-0.75779,2562.75805,0,0,0,1.29834,0.79247,1.17632,2.82044,0.16002
