iso3,region,sub_region,year,population,urban_pct,urban_pop_mn,gdp_pc_ppp_const2021,gdp_ppp_bn,gdp_growth_pct,gfcf_pct_gdp,coal_prod_twh,population_imputed,urban_pct_imputed,gdp_pc_ppp_const2021_imputed,gdp_growth_pct_imputed,gfcf_pct_gdp_imputed,coal_prod_twh_imputed,copper_usd_t_real2010,ironore_usd_dmtu_real2010,coal_aus_usd_t_real2010,gold_usd_oz_real2010
JPN,日本,日本,1999,126801566.0,78.448341899402,99.47372602947588,38647.2705275615,4900.534424520444,-0.347600398675738,29.9697008334096,25.447,0,0,0,0,0,0,1952,34.2,32.1,346
JPN,日本,日本,2000,127027794.0,78.6126803295375,99.85995362688342,39731.7953686304,5047.042317336537,2.97832688768516,29.7197544032442,18.878,0,0,0,0,0,0,2279,36.2,33.0,351
JPN,日本,日本,2001,127260144.0,79.1577482060887,100.7362643542259,39748.9837725849,5058.461398752817,0.284608556379041,28.980356724435,19.3,0,0,0,0,0,0,2061,39.2,42.2,354
JPN,日本,日本,2002,127484599.0,80.5469860733981,102.68500220225741,39690.3676794625,5059.9106077788365,0.0849888050363319,27.5513213226074,8.26,0,0,0,0,0,0,2061,38.7,33.4,410
JPN,日本,日本,2003,127671254.0,82.4206778416671,105.22751295575651,40152.1282635641,5126.2725661780705,1.38010935830795,26.8419714536719,8.069,0,0,0,0,0,0,2235,40.1,32.8,457
JPN,日本,日本,2004,127815769.0,84.3710541898905,107.83951172621528,40986.7225710497,5238.749464208375,2.11294823723127,26.3655086721928,8.073,0,0,0,0,0,0,3370,44.6,62.3,481
JPN,日本,日本,2005,127913331.0,85.9573620483714,109.95092503580167,41740.352036905,5339.147466153153,1.8482813374834,26.8812203983288,6.716,0,0,0,0,0,0,4195,74.1,54.3,507
JPN,日本,日本,2006,127997247.0,87.1460898958075,111.54459593477878,42358.9337348253,5421.826903913066,1.54630843078741,27.0500919406696,8.202,0,0,0,0,0,0,7475,77.1,54.6,672
JPN,日本,日本,2007,128087683.0,88.2701404492656,113.06317768231008,43041.5697058021,5513.094936299182,1.72837912865577,26.4579409373725,8.585,0,0,0,0,0,0,7459,128.9,68.9,730
JPN,日本,日本,2008,128155992.0,89.2921563808851,114.43324878811461,42518.8423408417,5449.04441888217,-1.16662209355141,26.38694574012,7.405,0,0,0,0,0,0,6764,151.7,123.6,848
JPN,日本,日本,2009,128192471.0,90.1131158718189,115.51822993117786,39999.9464203408,5127.691971491092,-5.9359411383964,24.6839915836557,7.724,0,0,0,0,0,0,5339,82.9,74.5,1009
JPN,日本,日本,2010,128185273.0,90.6228586840649,116.16515880457281,41647.0458542008,5338.537942464247,4.13645589222239,23.5635108507554,5.531,0,0,0,0,0,0,7535,145.9,99.0,1225
JPN,日本,日本,2011,128096430.0,90.8631654434251,116.39247111802122,41640.6608721251,5334.020000559912,-0.20035785332982,24.26348220664,7.669,0,0,0,0,0,0,7950,151.1,109.4,1413
JPN,日本,日本,2012,127928283.0,91.0265277326652,116.44867400291741,42394.9433175064,5423.512306490917,1.64893452981225,24.7607776450496,7.968,0,0,0,0,0,0,7223,116.6,87.4,1515
JPN,日本,日本,2013,127723642.0,91.1516595654317,116.42221934041073,43304.1181931426,5530.959689226633,1.99727653399265,25.5195914592327,8.158,0,0,0,0,0,0,6681,123.3,77.0,1286
JPN,日本,日本,2014,127486601.0,91.2548945132333,116.33776326105664,43754.438013293,5578.104580979918,0.905915486065865,26.4013974596737,8.862,0,0,0,0,0,0,6340,89.6,64.8,1169
JPN,日本,日本,2015,127275868.0,91.3532644103625,116.27066022462395,44589.3032854003,5675.1422791645755,1.79997735783475,26.3727057954144,7.936,0,0,0,0,0,0,5630,57.1,60.2,1186
JPN,日本,日本,2016,127159950.0,91.4541254852142,116.29302023993566,44926.6202909525,5712.866789866506,0.704986495111257,26.1283959979179,9.085,0,0,0,0,0,0,5177,62.1,70.3,1328
JPN,日本,日本,2017,127064686.0,91.5498419685883,116.32751923088294,45693.3776080987,5806.014678052492,1.62345062245441,26.4202937788324,9.411,0,0,0,0,0,0,6342,73.8,91.0,1293
JPN,日本,日本,2018,126913432.0,91.6377318609728,116.30059051171806,46133.0225978718,5854.900226429466,0.834143845965585,26.7334207731306,6.715,0,0,0,0,0,0,6411,68.5,105.1,1246
JPN,日本,日本,2019,126699421.0,91.7164207898107,116.20417410261378,46055.3498672487,5835.186162132837,-0.308496921143259,27.1778545672026,4.893,0,0,0,0,0,0,6042,94.3,78.3,1400
JPN,日本,日本,2020,126304533.0,91.7809926267889,115.92355412003016,44212.5503415724,5584.245523631293,-4.28327942675573,27.1366986094286,4.981,0,0,0,0,0,0,6306,111.3,62.1,1808
JPN,日本,日本,2021,125679342.0,91.8741049279527,115.46677054184053,45999.4617966896,5781.182090962086,3.56419531474475,27.0778849895601,4.547,0,0,0,0,0,0,8516,147.8,126.2,1645
JPN,日本,日本,2022,124997585.0,91.9776532428406,114.96984529322495,46819.360613609,5852.307007945243,1.33164750653741,27.8346611372941,4.699,0,0,0,0,0,0,7512,103.3,293.7,1533
JPN,日本,日本,2023,124370947.0,92.0826903891473,114.52411406006048,47387.2172542523,5893.593085606098,0.720785304749811,27.8476964708059,4.466,0,0,0,0,0,0,7441,105.7,151.4,1703
JPN,日本,日本,2024,123753041.0,92.1901718034531,114.08814110989776,47479.8448545667,5875.775186960832,-0.240084236041696,27.8136184893082,3.652,0,0,0,0,0,0,7943,95.0,118.3,2074
JPN,日本,日本,2025,123103480.0,92.3001449420786,113.62469046874274,48283.3723959465,5943.8511680769525,1.19311288444599,27.8136184893082,3.652,0,0,0,0,1,1,8568,86.3,93.4,2964
KAZ,CIS,CIS,1995,16730541.0,56.7529543748356,9.495076300393164,10600.3302270095,177.34925947652172,-8.2000000011824,23.0540234078427,417.734,0,0,0,0,0,0,3194,30.9,42.8,418
KAZ,CIS,CIS,1996,16416036.0,56.6232468416365,9.295292585891909,10857.4353898737,178.2360502278407,0.500000002073506,17.2259263060412,385.178,0,0,0,0,0,0,2545,33.3,42.2,430
KAZ,CIS,CIS,1997,16043250.0,56.4887303910647,9.062628238464487,11298.5805497095,181.26595240412695,1.69999999949513,16.2525143640569,365.84,0,0,0,0,0,0,2650,35.1,40.8,385
KAZ,CIS,CIS,1998,15647789.0,56.3528764778678,8.817979206687385,11364.0307809315,177.82195584952134,-1.89999999942479,15.7185967396186,352.538,0,0,0,0,0,0,2013,37.7,35.6,358
KAZ,CIS,CIS,1999,15455877.0,56.2102542327601,8.687787755602695,11815.7732115429,182.62313741750205,2.69999999784199,16.1798001771722,294.386,0,0,0,0,0,0,1952,34.2,32.1,346
KAZ,CIS,CIS,2000,15501108.0,56.0239607657944,8.684334664183417,12935.864368308,200.5202306464941,9.80000000214156,17.3182861997546,377.232,0,0,0,0,0,0,2279,36.2,33.0,351
KAZ,CIS,CIS,2001,15575550.0,55.7813717131331,8.688255441864902,14612.0290050498,227.59038836960343,13.4999999984358,23.7305786608248,398.239,0,0,0,0,0,0,2061,39.2,42.2,354
KAZ,CIS,CIS,2002,15656680.0,55.5045911261585,8.690176217931032,15960.8738450013,249.89429431155497,9.79999999960842,24.0216998894652,370.432,0,0,0,0,0,0,2061,38.7,33.4,410
KAZ,CIS,CIS,2003,15747377.0,55.2115277236592,8.694367418104132,17344.752672995,273.13435931341,9.30000000033759,23.0412704074976,425.064,0,0,0,0,0,0,2235,40.1,32.8,457
KAZ,CIS,CIS,2004,15850164.0,54.9200902244233,8.70492436951906,18886.5811908122,299.3554092736887,9.60000000136854,25.0833136815967,435.734,0,0,0,0,0,0,3370,44.6,62.3,481
KAZ,CIS,CIS,2005,15968118.0,54.6481873472392,8.726287040468225,20565.5294470866,328.3928009435536,9.69999999922682,27.9645998695622,433.281,0,0,0,0,0,0,4195,74.1,54.3,507
KAZ,CIS,CIS,2006,16103718.0,54.4137278108953,8.762633279954153,22574.3429577665,363.53085302715766,10.7,30.1984450109672,481.791,0,0,0,0,0,0,7475,77.1,54.6,672
KAZ,CIS,CIS,2007,16257212.0,54.2346203341799,8.817037205122736,24351.3464102542,395.8850010769415,8.89999999999405,30.0175388025676,490.805,0,0,0,0,0,0,7459,128.9,68.9,730
KAZ,CIS,CIS,2008,16426527.0,54.1287736358813,8.891477616066924,24895.6645683245,408.94930621452573,3.30000000021091,26.8411797649863,557.575,0,0,0,0,0,0,6764,151.7,123.6,848
KAZ,CIS,CIS,2009,16619851.0,54.1167144748885,8.9941173118219,24901.3527260084,413.85677200470343,1.19999999942873,27.7917262746575,504.957,0,0,0,0,0,0,5339,82.9,74.5,1009
KAZ,CIS,CIS,2010,16836808.0,54.2054127497102,9.126461270276227,26374.8407672795,444.06813002925765,7.30000000329814,24.3273473647221,552.401,0,0,0,0,0,0,7535,145.9,99.0,1225
KAZ,CIS,CIS,2011,17065996.0,54.3996086425518,9.283835034953544,27946.1603432944,476.92906063402086,7.40000000144188,21.4647023620078,578.607,0,0,0,0,0,0,7950,151.1,109.4,1413
KAZ,CIS,CIS,2012,17306115.0,54.69208192838,9.46507459441966,28881.2417563728,499.8220911785897,4.79999999528297,22.8031563737231,600.489,0,0,0,0,0,0,7223,116.6,87.4,1515
KAZ,CIS,CIS,2013,17556502.0,55.0779764821252,9.669766042643841,30177.4887221736,529.8111411058183,5.99999999671084,21.8821878595818,597.506,0,0,0,0,0,0,6681,123.3,77.0,1286
KAZ,CIS,CIS,2014,17816285.0,55.5524361787178,9.897380354043472,30986.4379168995,552.0632090622878,4.20000000566705,21.5559106762948,580.801,0,0,0,0,0,0,6340,89.6,64.8,1169
KAZ,CIS,CIS,2015,18084175.0,56.1106048930882,10.147139982424633,30893.7594851041,558.6881529365324,1.20000000053288,22.8815209624498,460.304,0,0,0,0,0,0,5630,57.1,60.2,1186
KAZ,CIS,CIS,2016,18363600.0,56.7476265001667,10.420907139984614,30758.3227260598,564.8335352122717,1.09999999910173,22.7192642717924,487.21,0,0,0,0,0,0,5177,62.1,70.3,1328
KAZ,CIS,CIS,2017,18651931.0,57.4586448748837,10.717146795598344,31524.4416339794,587.9917101705109,4.10000000257358,21.6975410616293,534.194,0,0,0,0,0,0,6342,73.8,91.0,1293
KAZ,CIS,CIS,2018,18932725.0,58.2388038921695,11.026192584193748,32330.2274546567,612.0993055864652,4.09999999309841,21.1768265541377,549.045,0,0,0,0,0,0,6411,68.5,105.1,1246
KAZ,CIS,CIS,2019,19209556.0,59.0832474269546,11.349629501099402,33298.2123695035,639.6438752118701,4.50000000091883,23.4674329467477,522.386,0,0,0,0,0,0,6042,94.3,78.3,1400
KAZ,CIS,CIS,2020,19482116.0,59.9871193541692,11.686760177637696,32011.5491499004,623.6527138780609,-2.49999999628,24.7185824193274,515.378,0,0,0,0,0,0,6306,111.3,62.1,1808
KAZ,CIS,CIS,2021,19743607.0,61.030254280267,12.049573556196597,32945.8515725823,650.469945729397,4.29999999729456,23.0389712497624,533.34,0,0,0,0,0,0,8516,147.8,126.2,1645
KAZ,CIS,CIS,2022,20034612.0,61.444157327248,12.310098517183706,33506.2614893237,671.2849485091425,3.19999999970734,22.1256625498161,540.984,0,0,0,0,0,0,7512,103.3,293.7,1533
KAZ,CIS,CIS,2023,20330109.0,61.7560919499181,12.555080807558575,34703.2349286604,705.5205487522732,5.09999999973641,24.9591798473368,558.435,0,0,0,0,0,0,7441,105.7,151.4,1703
KAZ,CIS,CIS,2024,20592574.0,62.072531584162,12.782332000141933,35973.9633287017,740.796501919576,4.99999999996936,24.3175818053134,540.015,0,0,0,0,0,0,7943,95.0,118.3,2074
KAZ,CIS,CIS,2025,20843758.0,62.3855569507987,13.00349451777666,37850.5791042984,788.9483110098525,6.5,24.3175818053134,540.015,0,0,0,0,1,1,8568,86.3,93.4,2964
KEN,アフリカ,アフリカ,1995,26601753.0,18.5827604922377,4.943340046726657,3890.0985511465,103.48344080325707,4.40621652482287,21.3855866193786,0.0,0,0,0,0,0,0,3194,30.9,42.8,418
KEN,アフリカ,アフリカ,1996,27344211.0,18.6611020359295,5.102731115629858,3941.40919481353,107.77472466032127,4.14683926876013,16.0090581658668,0.0,0,0,0,0,0,0,2545,33.3,42.2,430
KEN,アフリカ,アフリカ,1997,28101762.0,18.7575952945971,5.271214786610876,3853.37139280354,108.2865257781736,0.474901921293579,15.3879007624174,0.0,0,0,0,0,0,0,2650,35.1,40.8,385
KEN,アフリカ,アフリカ,1998,28888063.0,18.8798697768976,5.454028675468138,3871.82176322447,111.84943102079957,3.29021372249065,15.6752132854385,0.0,0,0,0,0,0,0,2013,37.7,35.6,358
KEN,アフリカ,アフリカ,1999,29733413.0,19.0288523643308,5.657927262646742,3848.46470612727,114.42799052320575,2.30538859522412,15.5914314794886,0.0,0,0,0,0,0,0,1952,34.2,32.1,346
KEN,アフリカ,アフリカ,2000,30642893.0,19.4553832211834,5.9616922632071825,3756.63622296879,115.11420182035678,0.599695390807426,16.7088065135105,0.0,0,0,0,0,0,0,2279,36.2,33.0,351
KEN,アフリカ,アフリカ,2001,31619170.0,20.4416297068833,6.463473647789932,3778.25854755615,119.465399319131,3.77990649795343,18.1515573586507,0.0,0,0,0,0,0,0,2061,39.2,42.2,354
KEN,アフリカ,アフリカ,2002,32629809.0,21.8586568137501,7.132437968292143,3681.2569427491,120.11871092182706,0.546859530175595,17.2368798490979,0.0,0,0,0,0,0,0,2061,38.7,33.4,410
KEN,アフリカ,アフリカ,2003,33652233.0,23.563889811899,7.929775103363513,3674.08592758409,123.64119569708092,2.93247554570904,15.8382091250789,0.0,0,0,0,0,0,0,2235,40.1,32.8,457
KEN,アフリカ,アフリカ,2004,34713453.0,25.4147539714454,8.822338674943332,3743.56785736929,129.95216686909956,5.10429977629738,16.2592234815342,0.0,0,0,0,0,0,0,3370,44.6,62.3,481
KEN,アフリカ,アフリカ,2005,35796485.0,27.2686745625048,9.761226999465846,3844.73557120578,137.62801920363415,5.90666607980057,18.6991117625245,0.0,0,0,0,0,0,0,4195,74.1,54.3,507
KEN,アフリカ,アフリカ,2006,36904010.0,28.9830768551925,10.695917580947926,3970.73349887685,146.53598874988626,6.47249430015484,19.4244380225784,0.0,0,0,0,0,0,0,7475,77.1,54.6,672
KEN,アフリカ,アフリカ,2007,38036354.0,30.4153861196239,11.56890393492701,4116.45094720856,156.5747854516601,6.85072976998784,19.9647291071788,0.0,0,0,0,0,0,0,7459,128.9,68.9,730
KEN,アフリカ,アフリカ,2008,39206349.0,31.4230276259143,12.319821877382376,4002.88364073792,156.9384530251615,0.232282744812977,18.8649238157143,0.0,0,0,0,0,0,0,6764,151.7,123.6,848
KEN,アフリカ,アフリカ,2009,40408887.0,31.8603086707305,12.87439612860669,4012.19428382397,162.12830543708876,3.30693981631089,18.2864916251532,0.0,0,0,0,0,0,0,5339,82.9,74.5,1009
KEN,アフリカ,アフリカ,2010,41598570.0,31.8713287706458,13.258017008587233,4211.52462957784,175.19340211021785,8.05847360290906,20.8470576462838,0.0,0,0,0,0,0,0,7535,145.9,99.0,1225
KEN,アフリカ,アフリカ,2011,42758467.0,31.8673949025409,13.626009533162632,4307.10611556858,184.1652547080373,5.1211061197056,20.7086390580308,0.0,0,0,0,0,0,0,7950,151.1,109.4,1413
KEN,アフリカ,アフリカ,2012,43888306.0,31.8558130142761,13.98097669449332,4387.93790075409,192.57916129729315,4.56867961444982,21.5850382332069,0.0,0,0,0,0,0,0,7223,116.6,87.4,1515
KEN,アフリカ,アフリカ,2013,44986794.0,31.8324454433988,14.320396656784204,4443.371215682,199.8930255454157,3.7978483925754,20.7857855351267,0.0,0,0,0,0,0,0,6681,123.3,77.0,1286
KEN,アフリカ,アフリカ,2014,46051441.0,31.7931545274563,14.641205799250365,4558.55155266374,209.92786787295262,5.02011100232484,23.8847336743931,0.0,0,0,0,0,0,0,6340,89.6,64.8,1169
KEN,アフリカ,アフリカ,2015,47088528.0,31.7338026039958,14.942980524647293,4679.62182831938,220.35650349222834,4.96772112759767,22.0910367724206,0.0,0,0,0,0,0,0,5630,57.1,60.2,1186
KEN,アフリカ,アフリカ,2016,48139683.0,31.6502520105647,15.236330986586973,4770.31046388086,229.64123354280756,4.21351706814744,19.3917380733162,0.0,0,0,0,0,0,0,5177,62.1,70.3,1328
KEN,アフリカ,アフリカ,2017,49197757.0,31.5383650847102,15.516168216148568,4846.86210851932,238.45474422744113,3.83795817364721,19.895722184842,0.0,0,0,0,0,0,1,6342,73.8,91.0,1293
KEN,アフリカ,アフリカ,2018,50207109.0,31.3940041639796,15.762021890073775,5017.66784674664,251.92259650740385,5.64794640709219,19.0979953870895,0.0,0,0,0,0,0,1,6411,68.5,105.1,1246
KEN,アフリカ,アフリカ,2019,51202829.0,31.1895566421135,15.969935353319519,5171.71264279257,264.806318086046,5.11415885767801,18.961572231805,0.0,0,0,0,0,0,1,6042,94.3,78.3,1400
KEN,アフリカ,アフリカ,2020,52217327.0,31.2063494632616,16.295121543994057,5057.40115537429,264.0839699003571,-0.272766327438816,19.3215816602225,0.0,0,0,0,0,0,1,6306,111.3,62.1,1808
KEN,アフリカ,アフリカ,2021,53219167.0,31.2879334021971,16.651177528164055,5338.85243382781,284.12927926423873,7.59048947333467,19.686261552744,0.0,0,0,0,0,0,1,8516,147.8,126.2,1645
KEN,アフリカ,アフリカ,2022,54252458.0,31.4307820066946,17.051971807253548,5491.69378280246,297.93788630035164,4.85998104287999,18.6052528302827,0.0,0,0,0,0,0,1,7512,103.3,293.7,1533
KEN,アフリカ,アフリカ,2023,55339007.0,31.6330340816429,17.505406944752753,5691.82513474417,314.97995097438354,5.71999241214208,17.4638027725876,0.0,0,0,0,0,0,1,7441,105.7,151.4,1703
KEN,アフリカ,アフリカ,2024,56432946.0,31.8937831721599,17.998601434902085,5841.59866001706,329.6586217344151,4.66019594571891,17.5649161132175,0.0,0,0,0,0,0,1,7943,95.0,118.3,2074
KEN,アフリカ,アフリカ,2025,57532491.0,32.2121192871745,18.532434629802935,5995.40177895632,344.9303988891885,4.63261093844984,17.9169380591398,0.0,0,0,0,0,0,1,8568,86.3,93.4,2964
MEX,中南米,中南米,1995,90862449.0,73.2962313883119,66.59875086412688,17028.1215022837,1547.2168215670558,-5.91029962358286,16.2136300913179,47.974,0,0,0,0,0,0,3194,30.9,42.8,418
MEX,中南米,中南米,1996,92452700.0,73.6269922663634,68.07014227904415,17775.8727889128,1643.4274341915184,6.21829715869302,17.7149734982107,53.109,0,0,0,0,0,0,2545,33.3,42.2,430
MEX,中南米,中南米,1997,94021204.0,73.9513082519844,69.5299103922671,18737.6426464292,1761.7357217390197,7.19887615284711,19.394799246083,52.697,0,0,0,0,0,0,2650,35.1,40.8,385
MEX,中南米,中南米,1998,95575242.0,74.2716464717421,70.98530585275196,19573.0654561328,1870.7004676517329,6.18507893082885,21.0153555461506,55.392,0,0,0,0,0,0,2013,37.7,35.6,358
MEX,中南米,中南米,1999,97115710.0,74.5904740522037,72.4390684681634,19793.2852863293,1922.2389538144234,2.75503039300564,20.8990237565587,56.624,0,0,0,0,0,0,1952,34.2,32.1,346
MEX,中南米,中南米,2000,98625553.0,74.9203113970256,73.89057142463852,20470.4937669158,2018.9137679451237,5.02928399378261,21.230361512511,62.973,0,0,0,0,0,0,2279,36.2,33.0,351
MEX,中南米,中南米,2001,100099101.0,75.2907557567987,75.36536964866124,20078.2183931307,2009.8116108340478,-0.450845253215945,19.6734365305226,48.405,0,0,0,0,0,0,2061,39.2,42.2,354
MEX,中南米,中南米,2002,101548627.0,75.6840752828994,76.8561393074307,19744.7933675609,2005.0566568745157,-0.236588001922641,19.3679310017379,39.437,0,0,0,0,0,0,2061,38.7,33.4,410
MEX,中南米,中南米,2003,102978517.0,76.046170340551,78.31121845199327,19701.4633898714,2028.8274826187494,1.18554486709559,20.1040413065119,51.328,0,0,0,0,0,0,2235,40.1,32.8,457
MEX,中南米,中南米,2004,104394131.0,76.3274397419019,79.68136743310714,20127.2242902968,2101.164089227626,3.56544102622887,20.780907227933,68.347,0,0,0,0,0,0,3370,44.6,62.3,481
MEX,中南米,中南米,2005,105811504.0,76.4748624380269,80.91920212760733,20277.2552852007,2145.566878719035,2.11324711473297,20.710349715794,70.614,0,0,0,0,0,0,4195,74.1,54.3,507
MEX,中南米,中南米,2006,107253666.0,76.4982455683657,82.04717279775477,20965.8256087044,2248.6616572502285,4.80501351664901,21.6799481845682,78.72,0,0,0,0,0,0,7475,77.1,54.6,672
MEX,中南米,中南米,2007,108774356.0,76.5047326234761,83.21753022070803,21102.2688338349,2295.385702539262,2.0778639395329,22.3548818517852,84.943,0,0,0,0,0,0,7459,128.9,68.9,730
MEX,中南米,中南米,2008,110374286.0,76.5090428271033,84.44630974584949,20992.5602662364,2317.0388506978124,0.943331872912935,23.5591739565606,80.504,0,0,0,0,0,0,6764,151.7,123.6,848
MEX,中南米,中南米,2009,111999720.0,76.5143930040295,85.69590592421264,19385.5437251877,2171.1754692687796,-6.29525056697287,22.77438581235,70.741,0,0,0,0,0,0,5339,82.9,74.5,1009
MEX,中南米,中南米,2010,113623898.0,76.5244441414713,86.95005635637233,20058.3854882301,2279.111946759337,4.9713345832195,22.5530971573063,85.135,0,0,0,0,0,0,7535,145.9,99.0,1225
MEX,中南米,中南米,2011,115243503.0,76.5667802279537,88.23823966900522,20457.6001677783,2357.6055063081585,3.44404505297089,23.4720687923852,108.967,0,0,0,0,0,0,7950,151.1,109.4,1413
MEX,中南米,中南米,2012,116818208.0,76.6585199140734,89.5511092429437,20898.935720908,2441.3762200236606,3.55321076010608,23.6882073382403,86.335,0,0,0,0,0,0,7223,116.6,87.4,1515
MEX,中南米,中南米,2013,118343572.0,76.7955768077952,90.88262873234841,20805.3480406564,2462.17920383448,0.852101550164704,21.9901857822204,83.299,0,0,0,0,0,0,6681,123.3,77.0,1286
MEX,中南米,中南米,2014,119784265.0,76.9741367091766,92.2029038971824,21069.7661653886,2523.826453842942,2.50376350783593,21.6713070677381,84.369,0,0,0,0,0,0,6340,89.6,64.8,1169
MEX,中南米,中南米,2015,121072310.0,77.1903854182753,93.45618272380906,21408.9283216195,2592.028406522896,2.70232343024026,23.1641829988633,79.913,0,0,0,0,0,0,5630,57.1,60.2,1186
MEX,中南米,中南米,2016,122251344.0,77.4405087351486,94.67206272915655,21578.263354126,2637.9716962278517,1.7724932254128,23.7277194380681,70.601,0,0,0,0,0,0,5177,62.1,70.3,1328
MEX,中南米,中南米,2017,123400052.0,77.7206924598541,95.90737491022004,21777.5225127275,2687.347410501744,1.87172854648381,23.225539776985,85.622,0,0,0,0,0,0,6342,73.8,91.0,1293
MEX,中南米,中南米,2018,124573713.0,78.0271223924494,97.20128351132865,21997.7730219494,2740.344263075467,1.97208211101069,23.0474727923304,77.661,0,0,0,0,0,0,6411,68.5,105.1,1246
MEX,中南米,中南米,2019,125762978.0,78.355984332992,98.54281933838416,21704.185952748,2729.583060483356,-0.392690513290532,21.6659739999182,64.017,0,0,0,0,0,0,6042,94.3,78.3,1400
MEX,中南米,中南米,2020,126799053.0,78.677960602824,99.76290896409392,19728.4817827455,2501.5528071798813,-8.35403459379062,20.1075280652557,53.414,0,0,0,0,0,0,6306,111.3,62.1,1808
MEX,中南米,中南米,2021,127648151.0,78.9324007418057,100.75575008682524,20782.5877440905,2652.8588985284136,6.04848347173572,21.3097325562162,38.211,0,0,0,0,0,0,8516,147.8,126.2,1645
MEX,中南米,中南米,2022,128613116.0,79.199683215791,101.86118044595781,21391.8573698845,2751.27343336841,3.70975708309098,22.4237578758145,38.219,0,0,0,0,0,0,7512,103.3,293.7,1533
MEX,中南米,中南米,2023,129739761.0,79.4734935748046,103.10872062230186,21864.9236104145,2836.749963498434,3.1067964131456,23.2773827772419,35.936,0,0,0,0,0,0,7441,105.7,151.4,1703
MEX,中南米,中南米,2024,130861001.0,79.7538805976118,104.36672648637958,21970.3520412926,2875.0622604459427,1.35057631384696,23.7623066664138,35.857,0,0,0,0,0,0,7943,95.0,118.3,2074
MEX,中南米,中南米,2025,131946897.0,80.0408930629723,105.61147472768022,21911.9292842747,2891.211076343478,0.561683456144578,22.4057642595625,35.857,0,0,0,0,0,1,8568,86.3,93.4,2964
MYS,アジア,アジア（インド除く）,1995,20330602.0,55.9232917327627,11.36954186748689,16568.5160590209,336.84790572656243,9.82908519730812,43.5859632404831,0.705,0,0,0,0,0,0,3194,30.9,42.8,418
MYS,アジア,アジア（インド除く）,1996,20850085.0,57.2317705759929,11.93287281209951,17771.7118795056,370.5417032832015,10.0027006861844,42.4956253054404,1.379,0,0,0,0,0,0,2545,33.3,42.2,430
MYS,アジア,アジア（インド除く）,1997,21375225.0,58.5008138949148,12.504680596869301,18604.514527465,397.675684040333,7.32274185035924,43.1143206941216,1.373,0,0,0,0,0,0,2650,35.1,40.8,385
MYS,アジア,アジア（インド除く）,1998,21906713.0,59.7202602034782,13.082746005629184,16817.1719190401,368.4089587020707,-7.35941518817556,26.825729144233,1.984,0,0,0,0,0,0,2013,37.7,35.6,358
MYS,アジア,アジア（インド除く）,1999,22435532.0,60.8799480156331,13.65874021863073,17428.6256563043,391.02048862803605,6.13761201057692,21.8912502826136,1.562,0,0,0,0,0,0,1952,34.2,32.1,346
MYS,アジア,アジア（インド除く）,2000,22967817.0,61.9694564490726,14.233031353117694,18532.9096706227,425.66047779239244,8.85886816969386,25.2920165768334,2.418,0,0,0,0,0,0,2279,36.2,33.0,351
MYS,アジア,アジア（インド除く）,2001,23526535.0,63.0180877676224,14.825972474980404,18186.4411330146,427.8639438413076,0.517675319192861,25.1234475110543,3.439,0,0,0,0,0,0,2061,39.2,42.2,354
MYS,アジア,アジア（インド除く）,2002,24102477.0,64.056368465184,15.439171476356224,18708.8694877279,450.9300965239635,5.39098830692797,23.4843285587911,2.223,0,0,0,0,0,0,2061,38.7,33.4,410
MYS,アジア,アジア（インド除く）,2003,24679604.0,65.0750932867555,16.060275325801843,19329.0062757538,477.0322205991186,5.7884992858875,22.4142665765613,1.102,0,0,0,0,0,0,2235,40.1,32.8,457
MYS,アジア,アジア（インド除く）,2004,25256773.0,66.0647889111941,16.685833768229465,20168.5062099425,509.3913830936081,6.78343772370305,20.9548400162009,2.451,0,0,0,0,0,0,3370,44.6,62.3,481
MYS,アジア,アジア（インド除く）,2005,25836075.0,67.0159820173565,17.314299375990736,20767.5857243346,536.552902342838,5.33213916141486,22.3035148589531,4.963,0,0,0,0,0,0,4195,74.1,54.3,507
MYS,アジア,アジア（インド除く）,2006,26417909.0,67.9191992840997,17.942832260402113,21444.4857715028,566.5184736633558,5.5848470671515,21.9550121987185,5.674,0,0,0,0,0,0,7475,77.1,54.6,672
MYS,アジア,アジア（インド除く）,2007,26998383.0,68.7649673902807,18.565429265853087,22305.118263117,602.2021257279276,6.29878592740947,22.4041843268104,6.77,0,0,0,0,0,0,7459,128.9,68.9,730
MYS,アジア,アジア（インド除く）,2008,27570052.0,69.5438130147565,19.173265410951135,22898.0027575442,631.299126721637,4.83176988913097,20.5703234889584,7.897,0,0,0,0,0,0,6764,151.7,123.6,848
MYS,アジア,アジア（インド除く）,2009,28124779.0,70.2462628363839,19.756606178492106,22106.6417311801,621.7444131216178,-1.51352871598714,21.9763571094904,13.465,0,0,0,0,0,0,5339,82.9,74.5,1009
MYS,アジア,アジア（インド除く）,2010,28655772.0,70.8625314831025,20.30620545522607,23307.9698543785,667.9078699299436,7.42484738326097,22.4353995573594,15.096,0,0,0,0,0,0,7535,145.9,99.0,1225
MYS,アジア,アジア（インド除く）,2011,29162034.0,71.4245166681964,20.8288418351151,24115.8181203958,703.2663079647984,5.29391283414003,22.1831391427095,18.364,0,0,0,0,0,0,7950,151.1,109.4,1413
